title	domain	tags	location
323G游戏网	323g.com	休闲娱乐,游戏网站	山东,济南
鄱阳在线	pychina.com	综合其他,地方网站	江西,南昌
西安电子科技大学研究生招生信息网	yz.xidian.edu.cn	教育文化,高等院校	陕西,西安
中国古典书籍	book.guqu.net	教育文化,百科辞典	广东,深圳
快典网在线书法	sf.kdd.cc	综合其他,地方网站	重庆
00568影院	00568.com	休闲娱乐,视频电影	海外
云南省昆明市第八中学	km8z.net	教育文化,中小学校	云南,昆明
国家外国专家局培训中心项目管理职业资格认证	exam.chinapmp.cn	综合其他,公共团体	北京,海淀
番茄派	fqpai.com	休闲娱乐,娱乐时尚	江苏
贵州大学	www.gzu.edu.cn	教育文化,高等院校	贵州,贵阳
西游车展网	xcabc.com	综合其他,门户网站	广东,深圳
打印机维修论坛	oachn.net	综合其他,论坛综合	北京
海南师范大学	hainnu.edu.cn	教育文化,高等院校	海南,海口
中国嘉兴	jiaxing.gov.cn	政府组织,政府门户	浙江,嘉兴
中国重型汽车集团有限公司	cnhtc.com.cn	行业企业,汽车厂商	山东,济南
书村网 	mcqyy.com	教育文化	海南
江西交通信息网	jxjt.gov.cn	政府组织,政府职能	江西,南昌
中国书法家协会	ccagov.com.cn	综合其他,门户网站	
星沙论坛	csx.cn	综合其他,论坛综合	湖南,长沙
咸阳新闻网	sxxynews.com	新闻媒体	陕西,咸阳
皇冠蛋糕 	hgsp.cn	生活服务,餐饮美食	湖北,武汉
三笔原创文学网	3bwx.com	休闲娱乐	广东,梅州
车多少	cheduoshao.com	生活服务,汽车网站	北京
小燕文学 	xiaoyanwenxue.com	休闲娱乐,小说网站	
818励志网	818dxs.com	综合其他,门户网站	江苏
驾校一点通科目四模拟考试	km4.jszks.cn	生活服务,驾校学车	福建
911实时路况查询	lukuang.911cha.com	生活服务,常用查询	北京
成都社保网	chengdu.chashebao.com	综合其他,公共团体	四川,成都
江西卫视官方网站	jxtv.jxntv.cn	新闻媒体,广播电视	江西
济南电视台	jntv.ijntv.cn	新闻媒体,广播电视	山东,济南
上海地铁地图 	exploreshanghai.com	交通旅游,交通地图	
云南大学滇池学院	dcxy.ynu.edu.cn	教育文化,高等院校	云南,昆明
中国湘阴	xiangyin.gov.cn	政府组织,政府门户	湖南,岳阳
神马小说网	shenmaxiaoshuo.com	休闲娱乐,小说网站	
在路上	117go.com	网络科技,手机数码,交通旅游,旅游网站	上海,徐汇
宿州信息网  	szxx.com.cn	综合其他,地方网站	安徽,宿州
中华诗词论坛	bbs.zhsc.net	综合其他,论坛综合	
麒麟网	70jj.com	休闲娱乐,收藏爱好	上海
家庭医生网	jthysh.com	医疗健康,健康保健	江西,南昌
淮阳新网	huaiyangnews.com	综合其他,地方网站	河南,周口
山东技校网	cnsdjxw.com	教育文化,高等院校	山东
《龙之刃》官方网站	l.mop.com	休闲娱乐,游戏网站	北京,石景山
荆楚网视	v.cnhubei.com	新闻媒体,新闻报刊	湖北,襄阳
莱西在线	laixi.ccoo.cn	综合其他,地方网站	
糖豆广场舞	gcw.tangdou.com	休闲娱乐	北京,海淀
青岛市人社网网上办事服务大厅	wsbs.qdhrss.gov.cn	政府组织,政府职能	山东,青岛
猪八戒网推广员	union.zhubajie.com	生活服务,分类信息	重庆,渝北区
福利头条	fulitoutiao.com		山东
我的台球网新闻频道	news.my147.com	新闻媒体	北京,海淀
Google 学术搜索	scholar.google.com	教育文化,百科辞典	海外
中国船舶重工集团公司	www.csic.com.cn	行业企业,机械工业	北京,海淀
营口人才信息网	ykrc.net	生活服务,求职招聘	辽宁,营口
安标国家矿用产品安全标志中心	aqbz.org	政府组织,事业单位	北京,朝阳
中国法学网	iolaw.org.cn	综合其他,公共团体	山东
精明眼看看漫画	iieye.cc	休闲娱乐,动漫网站	
邢台今时讯	jinshixun.com	综合其他,地方网站	河北,邢台
中国礼品网	lipingov.cn	综合其他,门户网站	
城市来了网	citycome.com	综合其他,门户网站	广西,南宁
WPS个人中心	i.wps.cn		广东,珠海
考试吧考试成绩查询	chafen.exam8.com	生活服务,常用查询	北京,海淀
南京师范大学研究生招生	yz.njnu.edu.cn	教育文化,高等院校	江苏,南京
福州大学招生办	zsb.fzu.edu.cn	教育文化,高等院校	福建,福州
室内人室内设计	home.snren.com	网络科技,设计素材	辽宁
铜陵招聘网	tongling.goodjobs.cn	生活服务,求职招聘	安徽,铜陵
奇丽女性网旅游	lvyou.71lady.com	交通旅游	北京,昌平
北京红展网 	181855.com	综合其他,门户网站	北京
QQ空间中文网	bbs.qqkw.com	休闲娱乐	福建
北京礼品盒厂	bjlphc.com	行业企业	
爱华仕箱包官方旗舰店	oiwas.com	购物网站,电商网站	广东,惠州
景德镇陶瓷大学	jci.edu.cn	教育文化,高等院校	江西,景德镇
我爱电脑网	woaidiannao.com		贵州
456手机浏览器	456ss.com	网络科技,常用查询	湖南
中国�遂宁	suining.gov.cn	政府组织,政府门户	四川,遂宁
3145网址大全	3145.com	综合其他,网址导航	江苏,南京
时尚金鹰网	goodee.cn	休闲娱乐,娱乐时尚	江苏,南京
好彩网	hcw888.com	体育健身,福彩体彩	四川
爱写作网	aixiezuo.com	休闲娱乐,小说网站	四川
女生完结小说排行榜	top.qdmm.com	休闲娱乐,小说网站	上海,浦东
爱丽女性网星座频道	astro.aili.com	休闲娱乐,星座运势	北京,朝阳
厦门团购网	xiamen.tuan800.com	购物网站,团购网站	福建,厦门
微靠谱微信电脑版	wx.kaopu001.com	生活服务	福建,福州
广州恒大淘宝足球俱乐部官方论坛 	bbs.gzevergrandefc.com	综合其他,论坛综合	广东,广州
阿里健康	www.alihealth.cn	医疗健康,健康保健	北京,朝阳
美图录	meitulu.com	休闲娱乐,图片摄影	安徽
莆田第二中学	ptez.com.cn	教育文化,中小学校	
上古卷轴ol 官方指定中文网	eso.vstab.cn	休闲娱乐,游戏网站	广东
深圳大学师范学院附属中学	sdsyfz.edu.cn	教育文化,中小学校	
广州市轻工技师学院	gzslits.com.cn	教育文化,高等院校	广东,广州
微信投票平台	weixindadang.com	生活服务,常用查询	
 邮编查询网	chayb.com	生活服务,常用查询	
时空猎人官网	hunter.yh.cn	休闲娱乐,游戏网站	
张家港市第一人民医院	syy.org.cn	医疗健康,医院诊所	江苏,苏州
全品高考网	gk.canpoint.cn	教育文化,教育考试	北京,海淀
宁波教科网	nbedu.net.cn	教育文化	浙江,宁波
中国航天科工集团公司	www.casic.com.cn	行业企业,机械工业	北京,海淀
江苏工程造价信息网	jszj.com.cn	综合其他,政府组织	江苏
金华房网	0579fw.com	生活服务,房产网站	浙江,衢州
山东旅游政务网	sdta.gov.cn	交通旅游	山东
中国食用油网	oilcn.com	综合其他,门户网站	上海,闵行
义乌人才网	0579com.com	生活服务,求职招聘	浙江,金华
奥迅球探网	titan007.com	体育健身,体育综合	广东,肇庆
晋城人才网	jcrcw.com	生活服务,求职招聘	山西,晋城
植物大战僵尸2中文版	pvz2.18183.com	休闲娱乐,游戏网站	天津,滨海新区
《御天降魔传》官方网站	ytxmz.wanmei.com	休闲娱乐,游戏网站	北京,朝阳
HIGO	higo.meilishuo.com	购物网站,购物分享	北京,海淀
西安电子科技大学教务处	jwc.xidian.edu.cn	教育文化,高等院校	陕西,西安
《成吉思汗2》官方网站 	han2.70yx.com	休闲娱乐,游戏网站	北京,海淀
正北方网国际新闻	world.northnews.cn	新闻媒体	内蒙古,呼和浩特
优物库	youwuku.cn	网络科技,电商服务	北京,朝阳
异乡好居	uhouzz.com	生活服务,房产网站	天津,和平区
忆捷科技	eaget.com.cn	行业企业	广东,深圳
米虎网	mihoh.com	购物网站,电商网站	福建,厦门
先知中国命名网	xianzhi.net	行业企业,商务服务	北京,朝阳
盈科律师事务所	yingkelawyer.com	综合其他,法律法规	北京,朝阳
皮卡中国	pikacn.com	行业企业,汽车配件,生活服务,汽车网站,新闻媒体,新闻报刊	湖南,邵阳
巴州在线	bz.cn	综合其他,门户网站,论坛综合,地方网站	新疆,巴音郭楞蒙古自治州
免费空间	free.3v.do	网络科技,常用查询	
河北柏乡新闻网	baixiangnews.com	综合其他,地方网站	河北,邢台
上海福彩网	swlc.gov.cn	体育健身,福彩体彩	上海,徐汇
麒麟网 	qilinnet.com	新闻媒体,新闻报刊	福建,厦门
岳阳新闻网	0730news.com	综合其他,地方网站	湖南,岳阳
哇哇女性网	55.cc	休闲娱乐,娱乐时尚	福建,厦门
北京人才信息网	beijingrencai.net	生活服务,求职招聘	北京
水泥商情网	snsqw.com	综合其他,门户网站	四川,成都
7k7k图片	tu.7k7k.com	休闲娱乐,图片摄影	北京,海淀
小米台灣官網	tw.xiaomi.com	购物网站,电商网站	
游久网巨星官网合作站	juxing.uuu9.com	休闲娱乐,游戏网站	陕西,西安
新疆易登网	xinjiang.edeng.cn	生活服务,分类信息	新疆
好大夫在线天津站	tianjin.haodf.com	综合其他,地方网站	天津
AC米兰中文官方网站	acmilan.titan24.com	体育健身,球类运动	湖南,长沙
偷腥女性网	lady.touxing.org	休闲娱乐	福建
龙之声论坛	bbs.lzszg.com	综合其他,论坛综合	天津
西直河仁安医院	www.bjrenan.com	医疗健康,医院诊所	北京,朝阳
中国电线电缆网	www.xianlan315.com	行业企业,电力水务	河北,石家庄
茶窝网	chawo.com	购物网站,电商网站	云南
深圳罗湖区电子政务网	www.szlh.gov.cn	政府组织,政府门户	广东,深圳
湖南省中小学教师发展网	hnteacher.net	政府组织,事业单位	湖南
马自达官网	mazda.com.cn	行业企业,汽车厂商	北京,海淀
零蛋网	lingdancc.com	休闲娱乐,明星粉丝	
围棋学研网 	weiqiok.com	体育健身,棋牌健身	广东,深圳
中国就业培训技术指导中心	cettic.gov.cn	教育文化,培训机构	北京,朝阳
学习港	xuexigang.com	教育文化,教育考试	北京,海淀
试题网	hold168.com	教育文化,教育考试	上海
若缇诗	rutisher.com	购物网站,电商网站	广东,广州
广州高校兼职网 	gx-job.com	生活服务,求职招聘	广东,广州
山东学前教育网	sdchild.com	教育文化	山东
武山县政府网	www.wushan.gov.cn	政府组织,政府门户	甘肃,天水
驻马店信息港	463000.com.cn	综合其他,地方网站	河南,驻马店
飞无忧旅行网	fly5u.com	交通旅游	上海,嘉定
中工装修网	zx28.cn	生活服务,家居建材	广东,深圳
广交会参展易捷通平台	exhibitor.cantonfair.org.cn	综合其他,公共团体	
香港宝莲禅寺佛教文化传播网	hk.plm.org.cn	综合其他,公共团体	香港,香港
银泰证券	ytzq.com	生活服务,证券网站	广东,深圳
瑞凌股份	riland.com.cn	行业企业,机械工业	广东,深圳
江苏广播网	vojs.cn	新闻媒体,广播电视	江苏
水头在线	9ist.com	综合其他,地方网站	福建,泉州
兔宝宝官方网站	tubaobao.com	生活服务,家居建材	浙江,湖州
广西人才网	gxrcw.com	生活服务,求职招聘	广西
倚天中文网	ytzww.com	休闲娱乐,游戏网站	
宁国新闻网	ngnews.cn	新闻媒体	安徽,宣城
打工人才网	rencai5.com	生活服务,求职招聘	北京,海淀
佳缘佳信!	im.jiayuan.com	综合其他,社交网站	上海,杨浦
慧聪网图片库	tupian.hc360.com	休闲娱乐,图片摄影	北京,昌平
c1驾照模拟考试	c1.jxedt.com	生活服务	浙江,杭州
百家姓	baijiaxing.51240.com	生活服务,分类信息	福建
电子科技大学研究生院	gr.uestc.edu.cn	教育文化,高等院校	四川,成都
苏州科技学院	web.usts.edu.cn	教育文化,高等院校	江苏,苏州
XY烈焰官网	ly.xy.com	休闲娱乐,小说网站	上海,闵行
genymotion中文官网	genymotion.net	网络科技,软件下载	福建,福州
六盘水市人力资源和社会保障局	rsj.gzlps.gov.cn	政府组织,政府职能	贵州,六盘水
择居网	zeju.com	生活服务,房产网站	北京
如乐建站之家	rulejianzhan.com	网络科技,常用查询	广东
钱多多	d.com.cn	生活服务,网贷平台	上海,浦东
连云港房产网	0518.1f.cn	生活服务,房产网站	江苏,连云港
中国涟水政府门户网站	lianshui.gov.cn	政府组织,政府门户	江苏,淮安
商丘人才网	sqjob.cn	生活服务,求职招聘	河南,商丘
大连教育	dledu.com	教育文化	辽宁,大连
P2P网贷观察网	wangdaiguancha.com	综合其他,门户网站	广东,深圳
中国山西政府采购	ccgp-shanxi.gov.cn	政府组织,事业单位	山西,太原
大神吧	dashen8.com		
衡阳人才网	hnhyrc.com	生活服务,求职招聘	湖南,衡阳
盐城热线 	yc.js.cn	综合其他,地方网站	
黄石政府网	huangshi.gov.cn	政府组织,政府门户	湖北,黄石
平凉在线	86933.com	综合其他,地方网站	甘肃,平凉
广州康大职业技术学院	kdvtc-edu.cn	教育文化,高等院校	广东,广州
阜康政府网	fk.gov.cn	政府组织,政府门户	新疆,昌吉回族自治州
公考社区	chinarsks.com.cn	综合其他,论坛综合	安徽,合肥
中国青少年新世纪读书网	cnread.net	休闲娱乐,小说网站	浙江,湖州
龙腾辟谷论坛	17bigu.com	综合其他,论坛综合	陕西,西安
浙江经济职业技术学院	zjtie.edu.cn	教育文化,高等院校	浙江
115直播网	115zb.com	体育健身,球类运动	江苏
试用报告	report.shikee.com	购物网站,购物分享	广西,南宁
抚州人事考试网	0794.jxpta.com	教育文化,教育考试	江西,抚州
 北京广播网北播专题	topic.rbc.cn	新闻媒体,广播电视	北京
广陵学院	glxy.yzu.edu.cn	教育文化,高等院校	江苏,扬州
明朝那些事儿	mingchaonaxieshier.com	休闲娱乐,小说网站	
Netor纪念	article.netor.com	生活服务	北京,丰台
东莞银行	www.dongguanbank.cn	生活服务,银行保险	广东,东莞
亿超眼镜网	yichao.cn	购物网站,电商网站	浙江,杭州
河南人事考试网	henan.jingjia.org	教育文化,教育考试	河南,郑州
广东万和新电气股份有限公司	chinavanward.com	行业企业,家电数码	广东,中山
拂晓新闻网	zgfxnews.com	新闻媒体	安徽
索学网英国大学栏目	school.indexedu.com	教育文化,高等院校	上海
南通警民E家	ntga.gov.cn	政府组织,事业单位	江苏,南通
凤台小鱼网	fengtai.tv	综合其他,地方网站	安徽,淮南
河南IT渠道网	it12580.cn	网络科技,数据分析	河南
红木古典家具网	cfhot.com	休闲娱乐,收藏爱好,生活服务,家居建材	北京,丰台
浙江迪安司法鉴定中心	dasfjd.com	生活服务	浙江
云南省政府采购网	yngp.com	政府组织,事业单位	云南
吉米形象设计学校	jimifashion.com	教育文化,培训机构	北京,西城区
 中国酒店招聘网	jiudianzhaopin.com	生活服务,求职招聘	广东,广州
临汾欣欣旅游网	linfen.cncn.com	交通旅游	山西,临汾
天地英雄官方网站 	td.xd.com	休闲娱乐,游戏网站	上海
郴州新报数字报	xb.0735.com	新闻媒体,新闻报刊	湖南,郴州
MediaCoder中文网 	mediacoder.com.cn	网络科技,软件下载	上海,奉贤
中能电气	ceepower.com	行业企业,电力水务	福建,福州
懒财主	lancaizhu.com	综合其他,生活服务,金融财经,网络科技,电商服务,购物网站,电商网站	四川,成都
二号首长	77yx.com	休闲娱乐,小说网站	湖南
浙江预约挂号官网	zj12580.cn	医疗健康,健康保健	浙江,杭州
浙江预约诊疗服务平台	zj12580.cn	医疗健康,健康保健	浙江,杭州
秀家网	xiuhome.com	生活服务	北京
山东会计信息网	sdkjxxw.cn	综合其他,门户网站	山东
温岭教育信息网	wledu.org	教育文化	浙江,温州
张家界旅程网	zjjta.com	交通旅游,旅游网站	湖南,张家界
3721健康网	jk3721.com	医疗健康,健康保健	湖北
查电话网	chadianhua.net	生活服务,常用查询	
首都热线	shoudurx.com	综合其他,门户网站,地方网站	北京,东城区
湖南红星网	hnredstar.gov.cn	综合其他,门户网站	
法恩莎卫浴	faenza.com.cn	行业企业,水暖安防	广东,佛山
驾驶员模拟考试	jsyksw.com	生活服务	浙江,杭州
延吉新闻网 	yanjinews.com	新闻媒体	吉林,延边
结婚网	jiehun.cn	生活服务,影楼婚嫁	江苏,南京
登录-微薄利	login.vboly.com	生活服务,金融财经	广西,南宁
国家开发银行助学贷款信息网	csls.cdb.com.cn	生活服务,银行保险	
《希望OL》官方网站	seal.kunlun.com	休闲娱乐,游戏网站	北京,东城区
